347	10157
348	9866
349	9968
350	9892
351	10114
352	10033
353	9939
354	10135
355	9903
356	10058
357	10140
358	9943
359	10142
360	9960
361	9928
362	10072
363	10033
364	9801
365	10044
366	10071
367	10013
368	9965
369	10002
370	9752
371	9934
372	10033
373	9951
374	10068
375	9907
376	10111
377	9945
378	10031
379	9975
380	9977
381	9960
382	9996
383	10074
384	9915
385	10035
386	10053
387	9966
388	9816
389	9965
390	10014
391	10047
392	10037
393	9876
394	9991
395	9986
396	9891
397	10080
398	10126
399	10115
400	10025
401	10015
402	9794
403	10121
404	10012
405	9863
406	9983
407	10154
408	10052
409	9956
410	10184
411	9851
412	10014
413	10155
414	10049
415	10169
416	10024
417	9880
418	10006
419	10029
420	10059
421	9978
422	10235
423	10030
424	9893
425	9968
426	10063
427	10132
428	9997
429	9956
430	9985
431	9845
432	10033
433	9922
434	10088
435	10000
436	10157
437	9931
438	9936
439	9890
440	9993
441	10041
442	10012
443	10029
444	10017
445	10110
446	9997
447	10006
448	9958
449	9974
450	10028
451	9988
452	9979
453	10236
454	10122
455	10059
456	10115
457	10103
458	10004
459	9863
460	10048
461	10012
462	10138
463	9979
464	9905
465	9987
466	10012
467	9997
468	9957
469	10027
470	9869
471	9992
472	10033
473	10109
474	10018
475	10121
476	10039
477	10175
478	10028
479	10154
480	10033
481	9960
482	9902
483	10150
484	9871
485	9908
486	9930
487	9980
488	10012
489	9949
490	10015
491	9975
492	10005
493	9940
494	10058
495	10031
496	10049
497	9907
498	10083
499	10145
500	9900
501	10169
502	9913
503	9994
504	9971
505	10162
506	10142
507	10123
508	10134
509	9931
510	10001
511	9840
512	9964
513	10102
514	10009
515	9825
516	10025
517	9845
518	9920
519	9935
520	9928
521	10062
522	10072
523	9950
524	9930
525	9672
526	9953
527	10127
528	10059
529	10033
530	10030
531	10071
532	10066
533	10050
534	10214
535	9952
536	10061
537	9944
538	10040
539	9998
540	10006
541	9959
542	9888
543	10192
544	10138
545	9926
546	10038
547	10062
548	9960
549	10005
550	10155
551	10109
552	9957
553	10119
554	10148
555	9920
556	9852
557	9891
558	9856
559	9978
560	9780
561	9961
562	9928
563	10056
564	9905
565	10043
566	10074
567	10047
568	10155
569	10073
570	9969
571	9841
572	9974
573	9985
574	10047
575	9957
576	10048
577	10060
578	10088
579	9811
580	10056
581	10092
582	10040
583	9836
584	9974
585	9976
586	9857
587	10019
588	10162
589	10151
590	10057
591	9944
592	9966
593	9792
594	9974
595	9856
596	9766
597	9912
598	9621
599	9828
600	10036
601	9927
602	9939
603	9859
604	9768
605	9910
606	10149
607	9982
608	10106
609	10072
610	9952
611	9888
612	10079
613	10028
614	10030
615	10199
616	10213
617	9944
618	9949
619	10219
620	10186
621	10143
622	10022
623	10028
624	10127
625	9974
626	9983
627	9899
628	9996
629	9874
630	9940
631	9988
632	9869
633	9855
634	10027
635	9945
636	10189
637	10073
638	9983
639	10009
640	10003
641	9887
642	9873
643	10048
644	9947
645	9964
646	10136
647	10060
648	9898
649	10086
650	10053
651	9897
652	10035
653	10187
654	10057
655	9976
656	10003
657	10026
658	9877
659	10147
660	10019
661	10067
662	10050
663	9966
664	9979
665	10035
666	10006
667	10149
668	10000
669	10025
670	9937
671	9894
672	10046
673	9954
674	10039
675	10044
676	10002
677	9980
678	10095
679	10136
680	10049
681	10113
682	9939
683	9969
684	10230
685	9983
686	10009
687	10002
688	10054
689	9976
690	9970
691	9995
692	9896
693	10015
694	10105
695	9937
696	10031
697	9998
698	9908
699	9901
700	10002
701	10051
702	10098
703	10040
704	10138
705	10077
706	10057
707	10141
708	9971
709	9942
710	10196
711	10187
712	10122
713	10036
714	9987
715	9905
716	9863
717	10063
718	9770
719	9980
720	10008
721	10043
722	10018
723	9986
724	9949
725	9961
726	10145
727	9980
728	10236
729	9993
730	10034
731	9885
732	10062
733	9857
734	10007
735	9996
736	9918
737	10046
738	10023
739	9879
740	10144
741	10072
742	9898
743	10043
744	10189
745	9904
746	10013
747	10045
748	9971
749	9954
750	9968
751	10163
752	10026
753	10157
754	10002
755	9971
756	9875
757	10099
758	10020
759	10094
760	10106
761	10239
762	9818
763	10009
764	9842
765	9766
766	10087
767	9985
768	9778
769	10043
770	10203
771	9989
772	10076
773	9842
774	9964
775	10054
776	10022
777	9970
778	10146
779	10157
780	9951
781	9889
782	9894
783	10043
784	10069
785	10015
786	9871
787	10026
788	9926
789	9824
790	9972
791	9914
792	10083
793	9938
794	9877
795	9967
796	9874
797	9920
798	10050
799	9910
800	9989
801	10000
802	9959
803	10063
804	10058
805	10014
806	9957
807	10022
808	10002
809	9923
810	9991
811	10113
812	10020
813	9801
814	9928
815	10127
816	10011
817	10035
818	9890
819	9994
820	9839
821	9931
822	9797
823	10008
824	9921
825	9894
826	10038
827	10089
828	10035
829	9878
830	10086
831	9895
832	10003
833	9993
834	9780
835	9964
836	10059
837	9928
838	10105
839	9976
840	10000
841	9896
842	9839
843	10145
844	9920
845	10010
846	9928
847	9924
848	10127
849	9941
850	9980
851	9888
852	9977
853	10080
854	9992
855	10107
856	10031
857	10153
858	10123
859	10082
860	9990
861	10010
862	10141
863	10028
864	9976
865	9831
866	10180
867	9822
868	10106
869	10031
870	9960
871	9853
872	9914
873	10066
874	10058
875	10110
876	9912
877	9913
878	10144
879	10060
880	10037
881	9856
882	10021
883	9817
884	9984
885	9877
886	9895
887	9833
888	9997
889	9921
890	10019
891	9826
892	9997
893	9853
894	9946
895	9944
896	9935
897	10090
898	9983
899	9964
900	9982
901	9972
902	10170
903	10121
904	9971
905	9998
906	9905
907	9903
908	9937
909	10102
910	10322
911	9881
912	10088
913	9980
914	9900
915	10217
916	10105
917	10143
918	10048
919	9863
920	9994
921	10124
922	9876
923	10023
924	9997
925	9912
926	9856
927	10111
928	9960
929	9926
930	9951
931	9909
932	10036
933	10030
934	10121
935	9970
936	10037
937	10046
938	10004
939	9990
940	9853
941	9999
942	9926
943	10059
944	10227
945	9977
946	10013
947	9891
948	10085
949	9873
950	9973
951	9993
952	9990
953	9994
954	10087
955	9996
956	10084
957	9887
958	9983
959	10101
960	10141
961	10117
962	10247
963	9891
964	10021
965	10072
966	9949
967	10144
968	10046
969	9993
970	9996
971	9970
972	10019
973	10018
974	9863
975	9992
976	9984
977	10096
978	9897
979	10043
980	10183
981	9924
982	10103
983	9971
984	9982
985	10045
986	10091
987	9873
988	9940
989	10152
990	10012
991	10145
992	9906
993	9930
994	9990
995	9908
996	9944
997	10132
998	10068
999	9998
1000	10102
